Year,Species,Population,Region,Conservation Status,Gender Ratio,Habitat Area(km²),Primary Threat,Mortality Rate(%/year),Breeding Pairs,Average Lifespan,Human Settlements(count within 10km)
1945,Indian Rhinoceros,3887,Karnataka,Endangered,91.97,12242.9,Human Conflict,10.89,1271,40,37
1945,Indian Rhinoceros,565,Karnataka,Critically Endangered,84.42,40119.11,Disease,7.85,130,40,43
1945,Indian Rhinoceros,5359,Assam,Vulnerable,80.49,5897.51,Poaching,2.43,1691,40,10
1945,Indian Rhinoceros,3889,Gujarat,Vulnerable,99.57,13006.9,Human Conflict,8.03,814,40,29
1945,One-horned Rhinoceros,6379,Uttarakhand,Vulnerable,113.09,24241.51,Poaching,11.98,2398,40,21
1945,One-horned Rhinoceros,3839,Uttarakhand,Vulnerable,99.08,46951.33,Human Conflict,11.18,935,40,23
1945,One-horned Rhinoceros,5708,Karnataka,Critically Endangered,82.03,7220.15,Disease,5.76,2016,40,47
1945,One-horned Rhinoceros,2504,Sikkim,Critically Endangered,108.18,14435.96,Habitat Loss,13.84,814,40,39
1945,One-horned Rhinoceros,871,Karnataka,Critically Endangered,83.84,28470.18,Poaching,5.46,281,40,29
1945,One-horned Rhinoceros,5743,Maharashtra,Critically Endangered,117.85,18436.49,Climate Change,6.79,1687,40,24
1945,One-horned Rhinoceros,5784,Kerala,Vulnerable,94.14,5571.63,Human Conflict,4.79,2227,40,5
1945,One-horned Rhinoceros,4081,Tamil Nadu,Endangered,91.81,38114.9,Climate Change,5.99,1016,40,26
1945,One-horned Rhinoceros,1577,Uttarakhand,Vulnerable,95.33,35625.8,Human Conflict,13.39,409,40,44
1945,One-horned Rhinoceros,4610,Uttarakhand,Endangered,108.01,23461.02,Poaching,2.5,1074,40,40
1945,Red Panda,7462,Gujarat,Critically Endangered,93.62,20895.66,Habitat Loss,14.12,2205,10,29
1945,Red Panda,12616,Madhya Pradesh,Endangered,92.57,38074.12,Climate Change,14.81,3688,10,33
1945,Red Panda,10487,Maharashtra,Vulnerable,113.42,44907.95,Human Conflict,12.79,3002,10,37
1945,Red Panda,7410,West Bengal,Critically Endangered,94.08,47352.68,Climate Change,6.68,2373,10,14
1945,Red Panda,1379,Madhya Pradesh,Endangered,87.21,39700.5,Human Conflict,7.65,479,10,9
1945,Red Panda,10243,Kerala,Critically Endangered,97.84,4523.77,Habitat Loss,6.54,3560,10,38
1945,Red Panda,3959,Madhya Pradesh,Vulnerable,94.76,35090.7,Human Conflict,14.76,844,10,9
1945,Red Panda,7476,Tamil Nadu,Vulnerable,93.12,31996.76,Human Conflict,11.49,1713,10,21
1945,Snow Leopard,2386,West Bengal,Endangered,95.74,49248.69,Poaching,4.06,855,18,23
1945,Snow Leopard,2327,Karnataka,Vulnerable,97.48,19378.28,Poaching,12.47,875,18,29
1945,Snow Leopard,832,Assam,Endangered,99.72,34312.74,Disease,3.12,201,18,36
1945,Snow Leopard,1870,Uttarakhand,Endangered,116.93,34623.85,Disease,10.77,565,18,25
1945,Snow Leopard,1430,Karnataka,Vulnerable,96.31,45175.35,Poaching,5.76,517,18,11
1945,Snow Leopard,1355,Gujarat,Critically Endangered,119.51,27973.77,Human Conflict,2.18,495,18,21
1945,Snow Leopard,359,Maharashtra,Vulnerable,100.26,14996.36,Disease,13.29,122,18,40
1945,Snow Leopard,266,Assam,Endangered,85.63,22146.31,Poaching,9.51,75,18,20
1946,Asiatic Lion,1531,Assam,Endangered,116.24,33818.12,Climate Change,5.11,610,21,10
1946,Asiatic Lion,985,Tamil Nadu,Critically Endangered,81.76,34227.39,Climate Change,4.65,226,21,25
1946,Asiatic Lion,1336,Gujarat,Critically Endangered,106.46,10732.08,Climate Change,7.94,364,21,25
1946,Asiatic Lion,2356,Sikkim,Vulnerable,95.99,32404.92,Disease,6.79,855,21,13
1946,Asiatic Lion,740,Madhya Pradesh,Endangered,113.63,35137.77,Habitat Loss,8.53,189,21,0
1946,Asiatic Lion,1506,Kerala,Critically Endangered,94.93,14127.85,Human Conflict,6.45,569,21,8
1946,Asiatic Lion,1737,Kerala,Vulnerable,111.35,33160.84,Climate Change,2.16,484,21,30
1946,Asiatic Lion,639,Tamil Nadu,Vulnerable,95.49,31933.86,Disease,2.46,244,21,31
1946,Asiatic Lion,932,Assam,Critically Endangered,115.51,41770.92,Poaching,7.79,352,21,33
1946,Asiatic Lion,1383,Tamil Nadu,Vulnerable,108.61,11121.82,Climate Change,7.83,523,21,39
1946,Asiatic Lion,397,Kerala,Critically Endangered,91.62,5995.65,Climate Change,12.27,112,21,10
1946,Asiatic Lion,221,Uttarakhand,Vulnerable,99.16,40233.91,Climate Change,11.77,84,21,35
1946,Asiatic Lion,2359,West Bengal,Vulnerable,111.12,39926.97,Human Conflict,13.69,520,21,33
1946,Bengal Tiger,1466,Maharashtra,Endangered,118.55,5562.87,Climate Change,2.68,327,22,45
1946,Bengal Tiger,820,Madhya Pradesh,Critically Endangered,99.31,33093.19,Habitat Loss,6.86,312,22,11
1946,Bengal Tiger,2547,Tamil Nadu,Vulnerable,105.33,11032.1,Habitat Loss,3.56,960,22,29
1946,Bengal Tiger,184,Assam,Endangered,112.32,1689.07,Human Conflict,10.17,39,22,41
1946,Bengal Tiger,1307,Madhya Pradesh,Critically Endangered,109.01,6780.9,Habitat Loss,13.05,479,22,1
1946,Bengal Tiger,58,Assam,Vulnerable,118.66,28275.6,Human Conflict,9.22,22,22,45
1946,Bengal Tiger,261,Sikkim,Vulnerable,95.06,33072.61,Climate Change,12.07,67,22,35
1946,Bengal Tiger,2455,Tamil Nadu,Endangered,115.1,24585.19,Climate Change,10.47,552,22,19
1946,Bengal Tiger,1291,Gujarat,Endangered,100.56,30006.51,Disease,11.76,398,22,39
1946,Bengal Tiger,2059,Karnataka,Critically Endangered,100.96,14335.41,Climate Change,3.71,808,22,43
1946,Blackbuck,7776,Gujarat,Critically Endangered,99.56,7449.42,Human Conflict,3.2,2140,14,37
1946,Blackbuck,11270,Kerala,Endangered,95.33,24968.4,Human Conflict,12.61,2658,14,18
1946,Blackbuck,11241,Sikkim,Critically Endangered,114.91,8521.08,Disease,13.33,3101,14,50
1946,Blackbuck,11656,Kerala,Vulnerable,86.21,6512.59,Disease,5.88,3603,14,33
1946,Blackbuck,7313,Kerala,Critically Endangered,113.44,31271.47,Disease,9.21,2648,14,44
1946,Blackbuck,3887,Maharashtra,Critically Endangered,80.94,18686.3,Poaching,8.57,783,14,36
1946,Blackbuck,4332,Uttarakhand,Endangered,119.24,37998.29,Poaching,10.27,1412,14,47
1946,Blackbuck,8028,Madhya Pradesh,Critically Endangered,91.7,22997.89,Poaching,3.3,2856,14,24
1946,Blackbuck,4016,Kerala,Vulnerable,87.8,21113.38,Disease,9.02,860,14,32
1946,Indian Elephant,6355,Assam,Vulnerable,107.38,28969.01,Habitat Loss,12.01,1370,65,47
1946,Indian Elephant,2273,Sikkim,Endangered,114.5,7736.96,Poaching,3.73,797,65,3
1946,Indian Elephant,324,Uttarakhand,Vulnerable,115.09,31784.44,Human Conflict,3.8,67,65,9
1946,Indian Elephant,4404,Madhya Pradesh,Endangered,100.78,37956.45,Climate Change,9.16,1694,65,5
1946,Indian Elephant,2900,Karnataka,Endangered,97.33,23884.46,Habitat Loss,2.62,727,65,25
1946,Indian Elephant,6756,Madhya Pradesh,Critically Endangered,119.88,48082.05,Poaching,6.75,2300,65,15
1946,Indian Elephant,4969,Tamil Nadu,Vulnerable,112.81,43155.37,Disease,2.26,1793,65,19
1946,Indian Elephant,2309,Karnataka,Critically Endangered,101.62,35705.68,Poaching,11.17,675,65,0
1946,Indian Elephant,3795,Madhya Pradesh,Critically Endangered,87.86,40125.06,Poaching,9.51,1066,65,23
1946,Indian Elephant,1464,Madhya Pradesh,Vulnerable,80.48,16708.42,Human Conflict,6.88,408,65,47
1946,Indian Elephant,4645,Sikkim,Critically Endangered,96.67,22474.56,Disease,3.06,1006,65,9
1946,Indian Gaur,9234,Sikkim,Critically Endangered,104.43,6845.94,Habitat Loss,8.61,3396,22,19
1946,Indian Gaur,6639,Maharashtra,Endangered,93.9,8877.2,Human Conflict,10.05,1560,22,30
1946,Indian Gaur,4622,Karnataka,Endangered,112.55,1109.22,Poaching,7.46,1364,22,30
1946,Indian Gaur,4599,Assam,Critically Endangered,117.24,13734.9,Poaching,11.37,1591,22,5
1946,Indian Gaur,11048,Uttarakhand,Vulnerable,102.59,38491.99,Poaching,11.88,2491,22,20
1946,Indian Gaur,10350,Assam,Critically Endangered,110.72,5247.38,Disease,4.11,3157,22,17
1946,Indian Gaur,3584,Tamil Nadu,Endangered,111.09,8090.32,Habitat Loss,3.27,1123,22,23
1946,Indian Gaur,8584,Gujarat,Endangered,91.87,49435.21,Climate Change,12.67,2275,22,17
1946,Indian Gaur,4602,Assam,Vulnerable,115.25,46231.69,Human Conflict,3.54,1368,22,8
1946,Indian Leopard,6577,Maharashtra,Endangered,109.48,44381.78,Human Conflict,7.47,1950,15,6
1946,Indian Leopard,9940,Maharashtra,Critically Endangered,98.45,41923.4,Climate Change,13.5,3827,15,2
1946,Indian Leopard,4466,Kerala,Endangered,82.78,17528.7,Disease,7.89,1605,15,39
1946,Indian Leopard,12582,Karnataka,Critically Endangered,114.36,36288.36,Human Conflict,2.46,4769,15,20
1946,Indian Leopard,3924,Kerala,Critically Endangered,92.55,28955.58,Habitat Loss,13.07,841,15,0
1946,Indian Leopard,5578,Assam,Endangered,95.78,25106.74,Habitat Loss,3.03,1478,15,49
1946,Indian Leopard,1132,Tamil Nadu,Endangered,102.78,6890.39,Poaching,4.02,285,15,25
1946,Indian Leopard,8607,Madhya Pradesh,Vulnerable,80.72,23658.47,Habitat Loss,7.77,1933,15,4
1946,Indian Leopard,4066,Maharashtra,Endangered,103.58,24777.83,Poaching,5.17,1514,15,33
1946,Indian Rhinoceros,5578,West Bengal,Critically Endangered,99.78,47038.25,Disease,5.76,1894,40,16
1946,Indian Rhinoceros,6588,Madhya Pradesh,Critically Endangered,88.76,19955.14,Habitat Loss,3.87,2362,40,14
1946,Indian Rhinoceros,2012,Uttarakhand,Vulnerable,119.39,10730.29,Disease,13.99,458,40,15
1946,Indian Rhinoceros,983,West Bengal,Endangered,100.95,45190.82,Disease,10.28,262,40,45
1946,Indian Rhinoceros,3904,Assam,Endangered,85.15,11824.73,Poaching,9.53,1369,40,15
1946,Indian Rhinoceros,1750,Maharashtra,Vulnerable,93.67,14995.08,Poaching,11.89,367,40,48
1946,Indian Rhinoceros,6032,Madhya Pradesh,Endangered,94.97,26733.06,Habitat Loss,8.83,2291,40,2
1946,Indian Rhinoceros,6503,Sikkim,Critically Endangered,107.72,39243.51,Disease,13.23,2160,40,47
1946,Indian Rhinoceros,1088,Maharashtra,Endangered,109.63,34572.02,Habitat Loss,10.42,253,40,39
1946,Indian Rhinoceros,5165,West Bengal,Vulnerable,111.6,15426.97,Disease,6.82,1591,40,4
1946,Indian Rhinoceros,1310,Uttarakhand,Critically Endangered,104.22,44080.76,Human Conflict,12.64,390,40,46
1946,Indian Rhinoceros,6027,Karnataka,Endangered,117.35,36862.09,Poaching,4.86,1812,40,11
1946,One-horned Rhinoceros,6005,Maharashtra,Critically Endangered,93.44,36342.39,Habitat Loss,14.55,1688,40,16
1946,One-horned Rhinoceros,2543,Karnataka,Vulnerable,101.41,4481.24,Habitat Loss,14.28,957,40,49
1946,One-horned Rhinoceros,3110,Assam,Vulnerable,90.74,31077.81,Poaching,6.98,676,40,41
1946,One-horned Rhinoceros,5349,Sikkim,Critically Endangered,102.46,20964.26,Poaching,4.71,1771,40,17
1946,One-horned Rhinoceros,2092,Tamil Nadu,Critically Endangered,89.07,30502.39,Human Conflict,6.29,745,40,28
1946,One-horned Rhinoceros,5902,Madhya Pradesh,Endangered,111.82,21808.11,Human Conflict,14.42,1458,40,16
1946,Red Panda,6403,Gujarat,Vulnerable,119.22,15268.27,Disease,4.72,2305,10,35
1946,Red Panda,4385,Kerala,Endangered,99.84,41816.75,Human Conflict,10.56,1022,10,23
1946,Red Panda,4601,Maharashtra,Vulnerable,106.38,48163.06,Human Conflict,14.54,1744,10,19
1946,Red Panda,10000,Maharashtra,Critically Endangered,83.61,9188.66,Habitat Loss,14.08,2439,10,36
1946,Red Panda,7975,Assam,Vulnerable,111.05,26376.18,Poaching,11,2155,10,23
1946,Red Panda,9034,Uttarakhand,Endangered,108.23,17142.96,Habitat Loss,4.7,3572,10,24
1946,Red Panda,6065,Maharashtra,Endangered,113.82,36573.1,Habitat Loss,10.64,1350,10,41
1946,Red Panda,7594,Uttarakhand,Endangered,82.5,20711.95,Climate Change,4.44,2421,10,32
1946,Red Panda,8725,Gujarat,Critically Endangered,103.51,41370.91,Human Conflict,3.62,2278,10,31
1946,Red Panda,3964,West Bengal,Critically Endangered,104.28,15605.05,Human Conflict,10.54,1314,10,21
1946,Red Panda,6926,Kerala,Endangered,102.79,21878.82,Habitat Loss,6.87,1902,10,42
1946,Red Panda,2907,West Bengal,Endangered,100.94,37991.83,Habitat Loss,13.75,606,10,28
1946,Snow Leopard,2056,Karnataka,Endangered,105.16,25623.83,Poaching,3.16,707,18,34
1946,Snow Leopard,2563,Maharashtra,Vulnerable,85.45,4051.18,Human Conflict,13.61,524,18,35
1946,Snow Leopard,327,Madhya Pradesh,Endangered,101.73,25178.15,Disease,9.94,72,18,5
1946,Snow Leopard,545,Kerala,Critically Endangered,94.47,49663.05,Climate Change,3.67,117,18,30
1946,Snow Leopard,1655,Madhya Pradesh,Critically Endangered,93.45,21744.4,Poaching,8.78,542,18,44
1946,Snow Leopard,181,Kerala,Critically Endangered,102.6,42102.05,Human Conflict,7.31,68,18,28
1946,Snow Leopard,272,Gujarat,Endangered,99.11,5838.16,Climate Change,3.36,68,18,5
1946,Snow Leopard,1389,Assam,Critically Endangered,103.56,19675.48,Human Conflict,9.36,319,18,43
1946,Snow Leopard,1869,Kerala,Critically Endangered,92.1,34082.77,Disease,12.28,682,18,11
1946,Snow Leopard,1751,Uttarakhand,Critically Endangered,82.77,16338.96,Poaching,10.33,699,18,29
1947,Asiatic Lion,837,Uttarakhand,Vulnerable,88.91,15938.26,Poaching,10.81,285,21,1
1947,Asiatic Lion,1435,Karnataka,Vulnerable,93.25,17026.3,Habitat Loss,9.61,485,21,50
1947,Asiatic Lion,1644,Gujarat,Endangered,90.03,5963.73,Climate Change,2.55,596,21,12
1947,Asiatic Lion,773,Karnataka,Vulnerable,97.01,10186.71,Poaching,13.27,261,21,38
1947,Asiatic Lion,1738,Maharashtra,Critically Endangered,104.02,33589.04,Human Conflict,9.33,597,21,23
1947,Asiatic Lion,187,Gujarat,Endangered,85.5,43416.56,Climate Change,13.37,50,21,50
1947,Asiatic Lion,2485,Uttarakhand,Endangered,82.28,12061.76,Climate Change,9.88,742,21,27
1947,Asiatic Lion,1778,Maharashtra,Critically Endangered,89.03,40947.73,Habitat Loss,6.71,425,21,5
1947,Bengal Tiger,554,Sikkim,Critically Endangered,85.5,26168.73,Poaching,9.56,182,22,42
1947,Bengal Tiger,2485,Kerala,Vulnerable,95.31,31453.73,Habitat Loss,2.65,867,22,17
1947,Bengal Tiger,1730,Assam,Critically Endangered,80.92,2700.47,Habitat Loss,5.01,555,22,5
1947,Bengal Tiger,1264,Tamil Nadu,Critically Endangered,105.94,1489.47,Poaching,2.58,476,22,48
1947,Bengal Tiger,780,Gujarat,Vulnerable,116.63,6253.92,Human Conflict,2.61,301,22,32
1947,Bengal Tiger,1846,Gujarat,Endangered,109.02,21078.24,Poaching,10.18,659,22,49
1947,Bengal Tiger,2325,Madhya Pradesh,Critically Endangered,100.5,17797.24,Disease,9.78,679,22,45
1947,Bengal Tiger,2055,West Bengal,Critically Endangered,116.45,20225.8,Habitat Loss,5.23,763,22,44
1947,Blackbuck,1484,Madhya Pradesh,Vulnerable,80.32,48254.39,Disease,2.42,584,14,2
1947,Blackbuck,6924,Maharashtra,Endangered,85.69,33749.98,Poaching,10.44,2262,14,40
1947,Blackbuck,540,Karnataka,Endangered,105.18,9844,Climate Change,3.08,154,14,34
1947,Blackbuck,4039,Kerala,Endangered,86.46,40296.07,Climate Change,14.74,946,14,20
1947,Blackbuck,4496,Sikkim,Vulnerable,92.48,7731.9,Poaching,4.38,1185,14,44
1947,Blackbuck,6843,Madhya Pradesh,Critically Endangered,115.88,23146.86,Climate Change,11.04,1718,14,45
1947,Blackbuck,3697,Karnataka,Critically Endangered,117.44,16646.79,Disease,11.39,857,14,0
1947,Blackbuck,2909,Assam,Endangered,105.5,16639.15,Disease,3.06,922,14,25
1947,Blackbuck,10381,Tamil Nadu,Critically Endangered,105.57,44983.97,Habitat Loss,11.76,2518,14,46
1947,Blackbuck,5144,Tamil Nadu,Vulnerable,101.79,38957.66,Human Conflict,12.85,1790,14,49
1947,Indian Elephant,3032,Maharashtra,Vulnerable,89.96,3486.46,Habitat Loss,6.03,647,65,50
1947,Indian Elephant,3868,West Bengal,Critically Endangered,97.63,48923.59,Human Conflict,5.23,1378,65,5
1947,Indian Elephant,6013,Sikkim,Critically Endangered,98.61,44232.23,Habitat Loss,10.74,2239,65,10
1947,Indian Elephant,1998,Uttarakhand,Endangered,111.23,11268.62,Climate Change,4.51,680,65,16
1947,Indian Elephant,3926,Tamil Nadu,Critically Endangered,110.91,46187.47,Poaching,9.45,1470,65,44
1947,Indian Elephant,1309,Uttarakhand,Vulnerable,98.26,9019.59,Habitat Loss,7.63,350,65,30
1947,Indian Elephant,1888,Tamil Nadu,Endangered,95.18,35620.38,Climate Change,10.89,478,65,29
1947,Indian Elephant,4754,Gujarat,Vulnerable,102.11,21062.01,Habitat Loss,10.77,1262,65,20
1947,Indian Gaur,3881,Gujarat,Vulnerable,90.9,23913.36,Poaching,11.35,1228,22,14
1947,Indian Gaur,2073,Karnataka,Critically Endangered,83.88,47707.03,Disease,4.35,697,22,11
1947,Indian Gaur,3211,Tamil Nadu,Critically Endangered,103.8,10989.05,Habitat Loss,11.31,713,22,23
1947,Indian Gaur,5214,Madhya Pradesh,Vulnerable,90.24,15582.94,Climate Change,3.08,1286,22,39
1947,Indian Gaur,3811,Karnataka,Critically Endangered,86.41,4876.83,Poaching,13.81,1332,22,22
1947,Indian Gaur,7213,Karnataka,Endangered,104.27,14815.23,Disease,2.11,2197,22,2
1947,Indian Gaur,1510,Karnataka,Vulnerable,92.68,45551.07,Human Conflict,11.19,341,22,21
1947,Indian Gaur,6729,Madhya Pradesh,Vulnerable,108.59,47844.04,Habitat Loss,12.43,2301,22,1
1947,Indian Gaur,11483,Tamil Nadu,Endangered,85.2,37113.56,Habitat Loss,12.54,3861,22,29
1947,Indian Gaur,8845,Kerala,Vulnerable,106.41,46048.71,Disease,10.07,3292,22,30
1947,Indian Leopard,8630,Assam,Vulnerable,80.47,33859.87,Climate Change,7.71,3320,15,26
1947,Indian Leopard,11732,Gujarat,Vulnerable,89.36,34733.6,Climate Change,7.47,2818,15,43
1947,Indian Leopard,10587,Uttarakhand,Endangered,89.28,12091.12,Climate Change,13.01,2640,15,40
1947,Indian Leopard,8912,Madhya Pradesh,Endangered,119.81,22240.27,Disease,5.81,2289,15,38
1947,Indian Leopard,2725,Uttarakhand,Critically Endangered,116.26,5767.55,Human Conflict,13.03,664,15,19
1947,Indian Rhinoceros,6340,Tamil Nadu,Endangered,84.37,13882.86,Habitat Loss,12.81,1839,40,3
1947,Indian Rhinoceros,2273,Madhya Pradesh,Critically Endangered,103.52,4950.77,Disease,14.06,836,40,22
1947,Indian Rhinoceros,3684,Uttarakhand,Endangered,101.29,2937.09,Human Conflict,12.48,1172,40,25
1947,Indian Rhinoceros,2511,Assam,Critically Endangered,92.09,46544.57,Human Conflict,4.01,782,40,31
1947,Indian Rhinoceros,6274,Gujarat,Endangered,118.99,20297.37,Disease,8.31,1353,40,16
1947,Indian Rhinoceros,1586,Assam,Endangered,118.3,12429.02,Disease,5.61,462,40,24
1947,Indian Rhinoceros,411,Sikkim,Vulnerable,106.22,37550.71,Poaching,14.43,162,40,4
1947,Indian Rhinoceros,3775,West Bengal,Vulnerable,83.82,42270.7,Climate Change,6.39,1146,40,50
1947,Indian Rhinoceros,6582,Maharashtra,Endangered,92.12,30436.84,Disease,4.26,2610,40,43
1947,Indian Rhinoceros,723,Uttarakhand,Vulnerable,96.63,43980.74,Disease,10.08,239,40,21
1947,One-horned Rhinoceros,2918,Madhya Pradesh,Vulnerable,110.24,19357.25,Human Conflict,5.36,707,40,6
1947,One-horned Rhinoceros,1656,Kerala,Endangered,101.76,31025.75,Habitat Loss,6.66,620,40,5
1947,One-horned Rhinoceros,1537,Madhya Pradesh,Endangered,81.34,30645.7,Habitat Loss,7.4,544,40,7
1947,One-horned Rhinoceros,2978,Kerala,Critically Endangered,100.12,49973.85,Habitat Loss,11.05,1101,40,4
1947,One-horned Rhinoceros,4174,Assam,Critically Endangered,109.68,21825.71,Poaching,13.99,1613,40,24
1947,One-horned Rhinoceros,4026,West Bengal,Vulnerable,94.59,30282.2,Habitat Loss,3.47,1129,40,33
1947,One-horned Rhinoceros,4270,Assam,Endangered,96.22,18931.05,Habitat Loss,10.4,1122,40,8
1947,One-horned Rhinoceros,5321,Uttarakhand,Vulnerable,115.78,7397.23,Climate Change,14.56,1662,40,28
1947,One-horned Rhinoceros,3671,West Bengal,Vulnerable,108.56,17545.09,Poaching,11.11,987,40,28
1947,One-horned Rhinoceros,315,Uttarakhand,Endangered,119.69,44215.25,Habitat Loss,14.51,79,40,1
1947,One-horned Rhinoceros,3174,Karnataka,Endangered,86.34,22458.33,Human Conflict,5.93,1127,40,30
1947,One-horned Rhinoceros,4433,Assam,Vulnerable,107.65,40758.59,Habitat Loss,12.72,1501,40,20
1947,One-horned Rhinoceros,4371,Gujarat,Endangered,108.29,45524.06,Poaching,11.22,1426,40,7
1947,One-horned Rhinoceros,1651,Tamil Nadu,Endangered,119.68,32665.3,Habitat Loss,5.05,643,40,29
1947,One-horned Rhinoceros,1218,Assam,Endangered,95.37,25012.66,Habitat Loss,6.82,446,40,40
1947,One-horned Rhinoceros,4424,Maharashtra,Endangered,87.49,31659.33,Human Conflict,4.72,1424,40,3
1947,Red Panda,2852,West Bengal,Critically Endangered,116.19,36805.28,Human Conflict,13.07,796,10,44
1947,Red Panda,5565,Sikkim,Critically Endangered,105.94,9174.17,Habitat Loss,7.24,2077,10,12
1947,Red Panda,4435,Maharashtra,Critically Endangered,82.69,40700.11,Disease,12.23,1457,10,8
1947,Red Panda,7567,Madhya Pradesh,Vulnerable,114.86,26781,Human Conflict,8.39,2053,10,9
1947,Red Panda,4404,Sikkim,Endangered,112.91,18931.34,Poaching,7.11,911,10,26
1947,Red Panda,9902,Maharashtra,Critically Endangered,90.8,40857.75,Poaching,12.68,3102,10,48
1947,Red Panda,2199,Kerala,Critically Endangered,115.73,35038.58,Human Conflict,9.4,662,10,26
1947,Red Panda,11185,Tamil Nadu,Vulnerable,114,22876.23,Poaching,6.89,2813,10,21
1947,Red Panda,9715,Sikkim,Endangered,107.97,3499.08,Habitat Loss,8.08,3610,10,49
1947,Snow Leopard,2505,Assam,Vulnerable,119.52,4828.28,Climate Change,11.36,655,18,5
1947,Snow Leopard,1599,Gujarat,Vulnerable,98.23,48627.34,Human Conflict,8.95,524,18,7
1947,Snow Leopard,1900,Kerala,Vulnerable,114.73,30722.37,Climate Change,4.58,431,18,17
1947,Snow Leopard,359,Assam,Vulnerable,109.81,38524.46,Habitat Loss,13.53,77,18,5
1947,Snow Leopard,1156,Uttarakhand,Critically Endangered,99.29,11665.57,Poaching,7.56,446,18,11
1947,Snow Leopard,1067,Tamil Nadu,Critically Endangered,95.7,1006.85,Disease,8.85,239,18,7
1947,Snow Leopard,2307,Tamil Nadu,Critically Endangered,117.22,30909.58,Climate Change,10.63,546,18,2
1947,Snow Leopard,1429,Maharashtra,Endangered,101.85,10131.99,Poaching,2.86,526,18,15
1948,Asiatic Lion,2055,Kerala,Endangered,111.6,17386.5,Climate Change,14.4,688,21,12
1948,Asiatic Lion,1545,Assam,Critically Endangered,81.65,35799.3,Human Conflict,8.23,444,21,12
